created_at,text,source,geo
2016-12-21T00:20:53.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:54.000Z,"RT @SerenaWinters: Lakers officially announce @Shaq's statute to be unveiled on March 24th, 2017. https://t.co/Eu6rP0yx03",Twitter for iPhone,
2016-12-21T00:20:54.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:54.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:54.000Z,"RT @SerenaWinters: Lakers officially announce @Shaq's statute to be unveiled on March 24th, 2017. https://t.co/Eu6rP0yx03",Twitter for iPhone,
2016-12-21T00:20:55.000Z,"RT @SerenaWinters: And Lakers fans, this ceremony is OPEN to the public. Fans can gather on Chick Hearn court. Ceremony will start at… ",Twitter for iPhone,
2016-12-21T00:20:55.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:55.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:56.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:56.000Z,😭😭😭😭 mais les Lakers ils savent que bombarder à trois points,Twitter for Android,
2016-12-21T00:20:56.000Z,"RT @Lakers: D3ng hits with a defender in his grill!

Lakers lead 14-10 early in the first.",Twitter Web Client,
2016-12-21T00:20:57.000Z,Good https://t.co/pYxq1wrBX1,Twitter for Android,
2016-12-21T00:20:57.000Z,Congrats @SHAQ. Lakers wouldn't have 3 peated without you man.,Twitter for Android,
2016-12-21T00:20:58.000Z,RT @LosLakers: Ni una mano en la cara frena a #DonJulio https://t.co/fssOsqAAWB,Twitter for iPhone,
2016-12-21T00:20:58.000Z,"RT @MarkG_Medina: Lakers announce Shaq's statue unveiling will be on Friday, March 24, 2017 at Star Plaza outside of Staples Center.… ",Twitter Web Client,
2016-12-21T00:20:58.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:20:58.000Z,@Lakers goat,Twitter for iPhone,
2016-12-21T00:20:58.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Echofon,
2016-12-21T00:20:58.000Z,RT @FOXSports: Lakers reveal details on @SHAQ’s massive statue and when it will be unveiled. https://t.co/TiaaXjPSGd,Twitter for Android,
2016-12-21T00:20:59.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for Android,
2016-12-21T00:21:00.000Z,"Lakers coming out aggressive, love it. #lakeshow",Twitter for Android,
2016-12-21T00:21:00.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:00.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for Android,
2016-12-21T00:21:01.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:01.000Z,"RT @LakersReporter: The Lakers have it going offensively to start, using the 2nd @NickSwagyPYoung 3 to take a 19-12 lead. @Dloading has 4 a…",Twitter for iPhone,
2016-12-21T00:21:02.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:02.000Z,the love is real https://t.co/jeD7UIJ5zy,Twitter for iPhone,
2016-12-21T00:21:02.000Z,"RT @LakersNation: Before we get focused on the game, Jeanie Buss revealed the date Shaq’s statue will be unveiled at Staples Center… ",Twitter for iPhone,
2016-12-21T00:21:04.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:04.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for Android,
2016-12-21T00:21:05.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:07.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for Android,
2016-12-21T00:21:07.000Z,Lakers reveal details on Shaq's massive statue -- and when it will be unveiled - https://t.co/a1CHsRXMsf https://t.co/FFEY1WILg9,dlvr.it,
2016-12-21T00:21:08.000Z,https://t.co/pulzM0eG9W RT https://t.co/SizS88aUPd,Botize,
2016-12-21T00:21:09.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T00:21:09.000Z,"Lakers to unveil bronze Shaq statue in new year
https://t.co/rB2c7DK7VY
(via https://t.co/VnjQ0b4dta )",Twitter for Android,
2016-12-21T00:21:10.000Z,@Lakers greatest Laker ever,Twitter for iPhone,
2016-12-21T00:21:10.000Z,LETS GO LAKERS!!!,Twitter for iPhone,
2016-12-21T00:21:11.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter Web Client,
2016-12-21T00:21:12.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter Web Client,
2016-12-21T00:21:12.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter Web Client,
2016-12-21T00:21:13.000Z,[Lakers Nation] Lakers News: Team Announces Date For Shaquille O’Neal Statue Unveiling https://t.co/KU6tam3Vlx #Lakers,SportSpyder,
2016-12-21T00:21:13.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:14.000Z,"RT @Lakers: D3ng hits with a defender in his grill!

Lakers lead 14-10 early in the first.",Twitter for iPhone,
2016-12-21T00:21:15.000Z,"RT @TheHoopCentral: The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/nsqbWf2PEC",Twitter for iPhone,
2016-12-21T00:21:15.000Z,"Hey Teenage Dreams, are you a Die Hard LAKERS Fan? Prove it &amp; play this LIVE Mobile Sports App for FREE =&gt; https://t.co/eKwTr4MFAU",IFTTT,
2016-12-21T00:21:16.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:15.000Z,King https://t.co/dcngpr5PlC,Twitter for iPhone,
2016-12-21T00:21:16.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:16.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:17.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter Web Client,
2016-12-21T00:21:17.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for Android,
2016-12-21T00:21:19.000Z,"RT @SerenaWinters: Lakers officially announce @Shaq's statute to be unveiled on March 24th, 2017. https://t.co/Eu6rP0yx03",Twitter for iPhone,
2016-12-21T00:21:19.000Z,LETS GO LAKERS,Twitter for iPhone,
2016-12-21T00:21:19.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:19.000Z,RT @NBALakersNation: Us fans gotta suffer from the beginning but will be all worth it once they have developed 👌🏼 https://t.co/jwqlgSoZHy,Twitter Web Client,
2016-12-21T00:21:20.000Z,"RT @TheHoopCentral: The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/nsqbWf2PEC",Twitter for iPhone,
2016-12-21T00:21:20.000Z,RT @LakeShowYo: @Lakers goat,Twitter for iPhone,
2016-12-21T00:21:21.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:21.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:22.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for Android,
2016-12-21T00:21:22.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:22.000Z,RT @Lakers: 3️⃣0️⃣ #LakeShow https://t.co/g6ZHiXMf7g,Twitter for iPhone,
2016-12-21T00:21:23.000Z,RT @2Girls1Richard: or you kan blame us missing 4 key players but ya know.. jokes &gt; facts. https://t.co/kUtJ9aWaIU,Twitter for iPhone,
2016-12-21T00:21:23.000Z,I wish I was in charlotte to see my Lakers play 😭😭,Twitter for iPhone,
2016-12-21T00:21:23.000Z,"RT @SerenaWinters: And Lakers fans, this ceremony is OPEN to the public. Fans can gather on Chick Hearn court. Ceremony will start at… ",Twitter Web Client,
2016-12-21T00:21:23.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:24.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:25.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Echofon,
2016-12-21T00:21:26.000Z,"RT @TheHoopCentral: The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/nsqbWf2PEC",Twitter for iPhone,
2016-12-21T00:21:26.000Z,"Me voy a dormir con Lakers arriba, no toquéis",Twitter for iPhone,
2016-12-21T00:21:27.000Z,"The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/ooNDgv1RWU",Twitter for BlackBerry,
2016-12-21T00:21:27.000Z,"RT @Mike_Bresnahan: Shaq statue will be unveiled March 24 at Staples Center before Lakers-Minny game, Lakers President Jeanie Buss announce…",Twitter for iPhone,
2016-12-21T00:21:27.000Z,"D3ng hits with a defender in his grill!

Lakers lead 14-10 early in the first.",IFTTT,
2016-12-21T00:21:28.000Z,"Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/IeWBUnaZ2t",IFTTT,
2016-12-21T00:21:28.000Z,Lakers on,Twitter for iPhone,
2016-12-21T00:21:31.000Z,Lakers play better with Russell,Tweetlogix,
2016-12-21T00:21:32.000Z,Lakers playing really well,Twitter Web Client,
2016-12-21T00:21:32.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for Android,
2016-12-21T00:21:32.000Z,Nic Batum said they spent a full hour working on defense at practice yesterday. Not paying off early. Lakers lead 19-12 six minutes in.,Twitter for iPhone,
2016-12-21T00:21:33.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T00:21:34.000Z,RT @Lakers: 450 of Kinston's finest made the four hour drive down to Charlotte to support their native son. #LakeShow https://t.co/PTJxQeKG…,Twitter for iPhone,
2016-12-21T00:21:34.000Z,"I was going to say ""why not the 34th of March"" then I remembered https://t.co/pYxq1wrBX1",Twitter for Android,
2016-12-21T00:21:35.000Z,"Lakers 19, Hornets 12. Timeout.",Twitter Web Client,
2016-12-21T00:21:36.000Z,"RT @LakersNation: Before we get focused on the game, Jeanie Buss revealed the date Shaq’s statue will be unveiled at Staples Center… ",Twitter for iPhone,
2016-12-21T00:21:37.000Z,Hornets sagging to the middle on D against the Lakers; gonna have to adjust after Nick Young drained a 28 footer.T.O CHA  #swaggy3,Twitter for Android,
2016-12-21T00:21:37.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter Web Client,
2016-12-21T00:21:37.000Z,"RT @LakersReporter: The Lakers have it going offensively to start, using the 2nd @NickSwagyPYoung 3 to take a 19-12 lead. @Dloading has 4 a…",Twitter for Android,
2016-12-21T00:21:37.000Z,RT @Lakers: Pregame Scene #LakeShow https://t.co/iT1J8jgYP9,Twitter for iPhone,
2016-12-21T00:21:38.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for iPhone,
2016-12-21T00:21:40.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for iPhone,
2016-12-21T00:21:40.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for iPhone,
2016-12-21T00:21:39.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for Android,
2016-12-21T00:21:42.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for Windows,
2016-12-21T00:21:43.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for iPhone,
2016-12-21T00:21:44.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T00:21:44.000Z,Guardando Los Angeles Lakers vs Charlotte Hornets,Facebook,
2016-12-21T00:21:44.000Z,RT @JUICYtweets_: LETS GO LAKERS!!!,Twitter for iPhone,
2016-12-21T00:21:45.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for iPhone,
2016-12-21T00:21:46.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:47.000Z,@_Willianaire don't rt lakers,Twitter Web Client,
2016-12-21T00:21:47.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for iPhone,
2016-12-21T00:21:47.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:48.000Z,"RT @SerenaWinters: Lakers officially announce @Shaq's statute to be unveiled on March 24th, 2017. https://t.co/Eu6rP0yx03",Twitter for Android,
2016-12-21T00:21:48.000Z,@Lakers When is he getting his statue?,Twitter for Android,
2016-12-21T00:21:48.000Z,@Lakers we need a W tonight.,Twitter for iPhone,
2016-12-21T00:21:49.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for Android,
2016-12-21T00:21:50.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for iPhone,
2016-12-21T00:21:50.000Z,RT @KhaliTheKing: Wheres Kobe's? https://t.co/6SzlMAkT5h,Twitter for Android,
2016-12-21T00:21:51.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for Android,
2016-12-21T00:21:51.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T00:21:51.000Z,RT @hornets: Lakers up 19-12 midway through the 1st Q - @MKG14 #MarvinWilliams and @KembaWalker with 4pts apiece #BuzzCity,Twitter for iPhone,
2016-12-21T00:21:52.000Z,RT @Lakers: Heat it up #Loading #LakeShow https://t.co/9QsNfCx4Mh,Twitter for iPhone,
2016-12-21T00:21:52.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for Android,
2016-12-21T00:21:52.000Z,😭 https://t.co/lCbMTc65uU,Twitter for iPhone,
2016-12-21T00:21:52.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T00:21:53.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:21:53.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for Android,
2016-12-21T00:21:54.000Z,"RT @Lakers: D3ng hits with a defender in his grill!

Lakers lead 14-10 early in the first.",Twitter for Android,
2016-12-21T00:21:58.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:22:00.000Z,"RT @LegendaryLakers: I think this has happened to every Lakers fan
(Via @Kingkeraun) https://t.co/GL1paRyZnd",Twitter for iPhone,
2016-12-21T00:22:01.000Z,"RT @TheHoopCentral: The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/nsqbWf2PEC",Twitter for iPhone,
2016-12-21T00:22:02.000Z,"RT @NBAdotBR: O Lakers acaba de anunciar que irá inaugurar a estátua de Shaquille O'Neal, em frente ao Staples Center, no dia 24/… ",Twitter for Android,
2016-12-21T00:22:02.000Z,"RT @Lakers: Another #Swaggy3 for a seven-point lead! 

Uncle P is feeling it again after hitting eight 3s last game! https://t.co/LPwQQzs35K",Twitter for iPhone,
2016-12-21T00:22:04.000Z,#Basketball #Livescore @ScoresPro: (USA-NBA) #Charlotte Hornets vs #Los Angeles Lakers: 12-19 ...,ScoresPro Livescore,
2016-12-21T00:22:05.000Z,"RT @Lakers: D3ng hits with a defender in his grill!

Lakers lead 14-10 early in the first.",Twitter for iPhone,
2016-12-21T00:22:05.000Z,Lakers reveal details on Shaq&amp;#039;s massive statue -- and when it will be unveiled - https://t.co/LWsUG7n53a... https://t.co/9jPE2RJOl8,Plurk,
2016-12-21T00:22:05.000Z,RT @Lakers: A ✋in the face doesn't bother Julius #LakeShow https://t.co/Yoormak4PN,Twitter for iPhone,
2016-12-21T00:22:06.000Z,RT @Lakers: Heat it up #Loading #LakeShow https://t.co/9QsNfCx4Mh,Twitter for iPhone,
2016-12-21T00:22:06.000Z,@NickSwagyPYoung is feeling it tonight #lakers,Twitter Web Client,
2016-12-21T00:22:06.000Z,@Lakers let's go Uncle P....,Twitter for Android,
2016-12-21T00:22:06.000Z,https://t.co/Bm6wlwTVkL RT https://t.co/Dr8Fa3CUNx,Botize,
2016-12-21T00:22:07.000Z,"#Rensta #Repost: nbalakers via @renstapp 

ITS OFFICIAL! #lakers #lakersnation #lakeshow… https://t.co/IfVWM2m59F",Instagram,
2016-12-21T00:22:07.000Z,@forumbluegold but but lakers are better without him though lol,Twitter for Android,
